_fivetran_synced,accountkey,accountno,accounttitle,amount,basecurr,baselocation,billable,billed,classid,classname,createdby,currency,customerid,customername,departmentid,departmentname,entry_date,entrydescription,exchange_rate,itemid,itemname,line_no,lineitem,locationid,locationname,offsetglaccountno,offsetglaccounttitle,projectid,projectname,recordkey,recordno,recordtype,state,totalpaid,totalselected,vendorid,vendorname,whencreated,whenmodified
2022-01-10 6:39:14,179,50300,BGg4yiWhmY+Xhq2gTHxyyA==,-27.47,USD,128,FALSE,FALSE,RL-100,5AuRnaQSgx5TggbPaurKXA==,72,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-01000,5AuRnaQSgx5TggbPaurKXA==,2021-12-15,1B2M2Y8AsgTpgAmY7PhCfg==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,1,TRUE,L-106,10z4FNgTWlKAp15Bk9NrHw==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,197946,1818344,pi,A,-27.47,0,V-005187,Zn7gii2cqfO7PzNFR+/ZfA==,2021-12-27 20:52:07,2022-01-10 3:04:11
2022-03-08 6:42:53,133,21000,fxFEsoBNTjOKSqcN/mU7iA==,89810.67,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-07,GzBNkcAXck0854sywor8MA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,1,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242815,2208944,pi,A,89810.67,0,V-003382,ea8Il4DDG5eZMGPL9GhHqg==,2022-03-07 15:43:01,2022-03-07 15:49:24
2022-03-08 6:42:53,249,75200,ZWywWU0ngFzcowDl+BHPIg==,2486.09,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-07,GzBNkcAXck0854sywor8MA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,2,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242815,2208946,pi,A,2486.09,0,V-003382,ea8Il4DDG5eZMGPL9GhHqg==,2022-03-07 15:43:01,2022-03-07 15:49:24
2022-03-08 6:42:53,229,66100,y9TdszSQqTgLza8CMv3iVQ==,12.26,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-03,wNxQwWrEndyGUk3ucolzmA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,1,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209404,pi,A,12.26,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,229,66100,y9TdszSQqTgLza8CMv3iVQ==,5.5,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-03,wNxQwWrEndyGUk3ucolzmA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,2,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209406,pi,A,5.5,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,234,67200,6Yf7N9vdlXSKd5l2CUm3sA==,110,USD,391,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-02000,BT4LyLlieyji7YApo0s1vQ==,2022-03-03,Zd1faK0Jz9EVlCnw1NGHwg==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,3,TRUE,L-377,akw3psgQTbo5JIoJhlomVg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209408,pi,A,110,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,333,67950,CgtlRzWIFrdM+XbpLkoW4A==,6.95,USD,391,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-02000,BT4LyLlieyji7YApo0s1vQ==,2022-03-03,wNxQwWrEndyGUk3ucolzmA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,4,TRUE,L-377,akw3psgQTbo5JIoJhlomVg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209410,pi,A,6.95,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,229,66100,y9TdszSQqTgLza8CMv3iVQ==,80.46,USD,232,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-02000,BT4LyLlieyji7YApo0s1vQ==,2022-03-03,BKxzgv6xoZXo8nax9VXbfQ==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,5,TRUE,L-304,6hDi6yl+qwGDeYl6IVjhnA==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209412,pi,A,80.46,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,229,66100,y9TdszSQqTgLza8CMv3iVQ==,13.96,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-03,wNxQwWrEndyGUk3ucolzmA==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,6,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209414,pi,A,13.96,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
2022-03-08 6:42:53,226,65200,cZ0GeyKRePA7z6HaSsTe3g==,3256,USD,230,FALSE,FALSE,1,1B2M2Y8AsgTpgAmY7PhCfg==,37,USD,1,1B2M2Y8AsgTpgAmY7PhCfg==,D-10000,nvFUFfQA0dGnssTT6IeRJA==,2022-03-03,Xavc26VtGcECWh3cAsGWxg==,1,1,1B2M2Y8AsgTpgAmY7PhCfg==,7,TRUE,L-302,l3aPQx5MDi7xey9lcMblcg==,20000,HtcR/HtKU0hM5hLuZcjjuA==,1,1B2M2Y8AsgTpgAmY7PhCfg==,242897,2209416,pi,A,3256,0,V-003041,pgUY6WNYDdtOnA5VWqOsyA==,2022-03-07 16:44:13,2022-03-07 17:28:31
